 AAK_II   47.360999999999997        74.494000000000000     
 ABKT_II   52.069600000000001        58.118899999999996     
 ABPO_II   109.01800000000000        47.228999999999999     
 ALE_II   7.4967000000000041        297.64999999999998     
 ARU_II   33.569800000000001        58.562500000000000     
 ASCN_II   97.932699999999997        345.63990000000001     
 BFO_II   41.668100000000003        8.3310999999999993     
 BORG_II   25.252600000000001        338.67320000000001     
 BRVK_II   36.941899999999997        70.282799999999995     
 CMLA_II   52.236300000000000        334.47570000000002     
 COCO_II   102.19010000000000        96.834900000000005     
 DGAR_II   97.412099999999995        72.452500000000001     
 EFI_II   141.67529999999999        301.93630000000002     
 ERM_II   47.984999999999999        143.15719999999999     
 ESK_II   34.683300000000003        356.79500000000002     
 FFC_II   35.274999999999999        258.02170000000001     
 GAR_II   51.000000000000000        70.316699999999997     
 HOPE_II   144.28360000000001        323.51209999999998     
 JTS_II   79.709199999999996        275.04750000000001     
 KAPI_II   95.014200000000002        119.75170000000000     
 KDAK_II   32.217199999999998        207.41650000000001     
 KIV_II   46.043799999999997        42.688800000000001     
 KURK_II   39.284599999999998        78.620199999999997     
 KWAJ_II   81.198099999999997        167.61300000000000     
 LVZ_II   22.102099999999993        34.651400000000002     
 MBAR_II   90.601900000000001        30.738199999999999     
 MSEY_II   94.673699999999997        55.479199999999999     
 MSVF_II   107.74480000000000        178.05279999999999     
 NIL_II   56.349400000000003        73.268600000000006     
 NNA_II   101.98750000000000        283.15780000000001     
 NRIL_II   20.495099999999994        88.441400000000002     
 NVS_II   35.159599999999998        83.234600000000000     
 OBN_II   34.885399999999997        36.567399999999999     
 PALK_II   82.727199999999996        80.702200000000005     
 RAYN_II   66.477499999999992        45.503200000000000     
 RPN_II   117.12670000000000        250.66559999999998     
 SACV_II   75.029799999999994        336.39150000000001     
 SHEL_II   105.95880000000000        354.25430000000000     
 SUR_II   122.37970000000000        20.811699999999998     
 TAU_II   132.90989999999999        147.32040000000001     
 TLY_II   38.319299999999998        103.64380000000000     
 UOSS_II   65.054699999999997        56.204200000000000     
 WRAB_II   109.93360000000000        134.36000000000001     
 XPFO_II   56.389299999999999        243.54450000000000     
 AAE_IU   80.970799999999997        38.765599999999999     
 ADK_IU   38.117699999999999        183.31580000000000     
 AFI_IU   103.90930000000000        188.22270000000000     
 ANMO_IU   55.054099999999998        253.54280000000000     
 ANTO_IU   50.131999999999998        32.793399999999998     
 BBSR_IU   57.628700000000002        295.30369999999999     
 BILL_IU   21.934700000000007        166.45310000000001     
 BOCO_IU   85.413100000000000        285.95679999999999     
 CASY_IU   156.27920000000000        110.53540000000000     
 CCM_IU   51.944299999999998        268.75540000000001     
 CHTO_IU   71.185900000000004        98.944299999999998     
 COLA_IU   25.126400000000004        212.13839999999999     
 COR_IU   45.414499999999997        236.69540000000001     
 CTAO_IU   110.08820000000000        146.25450000000001     
 DAV_IU   82.930300000000003        125.57910000000000     
 DWPF_IU   61.889700000000005        278.56729999999999     
 FUNA_IU   98.525900000000007        179.19659999999999     
 FURI_IU   81.104799999999997        38.679800000000000     
 GNI_IU   49.851999999999997        44.741000000000000     
 GRFO_IU   40.309100000000001        11.220300000000000     
 GUMO_IU   76.410700000000006        144.86840000000001     
 HKT_IU   60.038200000000003        264.16160000000002     
 HNR_IU   99.438699999999997        159.94749999999999     
 HRV_IU   47.493600000000001        288.44169999999997     
 INCN_IU   52.522399999999998        126.62390000000001     
 JOHN_IU   73.267099999999999        190.47080000000000     
 KBS_IU   11.084599999999995        11.938499999999999     
 KEV_IU   20.243499999999997        27.003499999999999     
 KIEV_IU   39.298800000000000        29.224200000000000     
 KIP_IU   68.576700000000002        201.98500000000001     
 KMBO_IU   91.127099999999999        37.252499999999998     
 KNTN_IU   92.774400000000000        188.28139999999999     
 KONO_IU   30.350900000000003        9.5982000000000003     
 KOWA_IU   75.503299999999996        355.98599999999999     
 LCO_IU   119.01100000000000        289.29960000000000     
 LSZ_IU   105.27790000000000        28.188199999999998     
 LVC_IU   112.61270000000000        291.08889999999997     
 MA2_IU   30.424399999999999        150.77000000000001     
 MAJO_IU   53.454300000000003        138.20410000000001     
 MAKZ_IU   43.192000000000000        81.977000000000004     
 MBWA_IU   111.15899999999999        119.73130000000000     
 MIDW_IU   61.784500000000001        182.63030000000001     
 MSKU_IU   91.655699999999996        13.611599999999999     
 NAI_IU   91.273899999999998        36.803699999999999     
 NWAO_IU   122.92770000000000        117.23900000000000     
 OTAV_IU   89.762400000000000        281.54919999999998     
 PAB_IU   50.455399999999997        355.65010000000001     
 PAYG_IU   90.674199999999999        269.71389999999997     
 PET_IU   36.976700000000001        158.64990000000000     
 PMG_IU   99.404700000000005        147.15969999999999     
 PMSA_IU   154.77440000000001        295.95110000000000     
 POHA_IU   70.242699999999999        204.46740000000000     
 PTCN_IU   115.07130000000001        229.90469999999999     
 PTGA_IU   90.730800000000002        300.03340000000003     
 QSPA_IU   179.92890000000000        144.43819999999999     
 RAIO_IU   43.959699999999998        237.11490000000001     
 RAO_IU   119.24500000000000        182.07100000000000     
 RAR_IU   111.21250000000001        200.22669999999999     
 RCBR_IU   95.827399999999997        324.09859999999998     
 RSSD_IU   45.878799999999998        255.96410000000000     
 SAML_IU   98.948899999999995        296.81689999999998     
 SBA_IU   167.84920000000000        166.75720000000001     
 SDV_IU   81.116100000000003        289.36599999999999     
 SFJD_IU   23.003900000000002        309.37919999999997     
 SJG_IU   71.890900000000002        293.85000000000002     
 SLBS_IU   66.314200000000000        250.05570000000000     
 SNZO_IU   131.30869999999999        174.70429999999999     
