   47.355998373723352        74.494000000000000                0
   52.062205760407004        58.118899999999996                0
   109.01691964415051        47.228999999999999                1
   7.4973031599739617        297.64999999999998                0
   33.578485123928438        58.562500000000000                0
   97.928667758174839        345.63990000000001                1
   41.668381752064761        8.3310999999999993                0
   25.254580902583186        338.67320000000001                0
   36.951118097041778        70.282799999999995                0
   52.233337109926048        334.47570000000002                0
   102.19772118589459        96.834900000000005                1
   97.416427498399727        72.452500000000001                1
   141.67223620481266        301.93630000000002                1
   47.985242430102915        143.15719999999999                0
   34.678051944289813        356.79500000000002                0
   35.265378504876089        258.02170000000001                0
   50.994653956281574        70.316699999999997                0
   144.28641126782071        323.51209999999998                1
   79.702221040365387        275.04750000000001                0
   95.005398801146654        119.75170000000000                1
   32.212895694122174        207.41650000000001                0
   46.043382708049677        42.688800000000001                0
   39.288214282265642        78.620199999999997                0
   81.195870535115390        167.61300000000000                0
   22.096150563564105        34.651400000000002                0
   90.608285308483119        30.738199999999999                1
   94.674192370447912        55.479199999999999                1
   107.74737526305206        178.05279999999999                1
   56.352217936023408        73.268600000000006                0
   101.98467234058231        283.15780000000001                1
   20.495399751766954        88.441400000000002                0
   35.158277187828972        83.234600000000000                0
   34.881198310044788        36.567399999999999                0
   82.732591314440683        80.702200000000005                0
   66.468963066581480        45.503200000000000                0
   117.11671875184415        250.66559999999998                1
   75.028028669917646        336.39150000000001                0
   105.95453435383926        354.25430000000000                1
   122.38814016243549        20.811699999999998                1
   132.91117802450356        147.32040000000001                1
   38.316707526848042        103.64380000000000                0
   65.060302352199983        56.204200000000000                0
   109.92439636709624        134.36000000000001                1
   56.384232952259339        243.54450000000000                0
   80.971765421463786        38.765599999999999                0
   38.124617429432384        183.31580000000000                0
   103.90557331473889        188.22270000000000                1
   55.050658538689063        253.54280000000000                0
   50.141304786250416        32.793399999999998                0
   57.632818585461138        295.30369999999999                0
   21.936075482384400        166.45310000000001                0
   85.421852678259910        285.95679999999999                0
   156.28213987674209        110.53540000000000                1
   51.934145695463243        268.75540000000001                0
   71.186226721604456        98.944299999999998                0
   25.126520837639394        212.13839999999999                0
   45.424041131227455        236.69540000000001                0
   110.09437392783329        146.25450000000001                1
   82.924681411856312        125.57910000000000                0
   61.890815744841603        278.56729999999999                0
   98.527050587100419        179.19659999999999                1
   81.099825486407568        38.679800000000000                0
   49.853169640126914        44.741000000000000                0
   40.312694801815823        11.220300000000000                0
   76.414576847620538        144.86840000000001                0
   60.033944803156892        264.16160000000002                0
   99.444429789603461        159.94749999999999                1
   47.495114707006422        288.44169999999997                0
   52.531374735606860        126.62390000000001                0
   73.277105256498118        190.47080000000000                0
   11.082984978399610        11.938499999999999                0
   20.239279621879390        27.003499999999999                0
   39.299270550604952        29.224200000000000                0
   68.581954138153748        201.98500000000001                0
   91.120525568258202        37.252499999999998                1
   92.764347664630606        188.28139999999999                1
   30.356024752437467        9.5982000000000003                0
   75.497197645117495        355.98599999999999                0
   119.00560470976477        289.29960000000000                1
   105.27116274454514        28.188199999999998                1
   112.61365773091545        291.08889999999997                1
   30.420054784909361        150.77000000000001                0
   53.449907726891887        138.20410000000001                0
   43.194046263050716        81.977000000000004                0
   111.16192573195873        119.73130000000000                1
   61.794770696133767        182.63030000000001                0
   91.653724575929928        13.611599999999999                1
   91.269544381098626        36.803699999999999                1
   122.92249295888919        117.23900000000000                1
   89.754936138451541        281.54919999999998                0
   50.461454948609848        355.65010000000001                0
   90.672315340954995        269.71389999999997                1
   36.972076844938428        158.64990000000000                0
   99.401358505028199        147.15969999999999                1
   154.76637784531349        295.95110000000000                1
   70.246734982422794        204.46740000000000                0
   115.06775771274380        229.90469999999999                1
   90.736345373426886        300.03340000000003                1
   179.93288352387430        144.43819999999999                1
   43.962406652713369        237.11490000000001                0
   119.25066857131304        182.07100000000000                1
   111.20499701653398        200.22669999999999                1
   95.826732954941875        324.09859999999998                1
   45.883307626869964        255.96410000000000                0
   98.953148277724992        296.81689999999998                1
   167.84946321747498        166.75720000000001                1
   81.110881754746870        289.36599999999999                0
   23.013529766067144        309.37919999999997                0
   71.890557078795212        293.85000000000002                0
   66.308887985401768        250.05570000000000                0
   131.31042721270634        174.70429999999999                1
   49.372944396587783        282.11239999999998                0
   88.644313049750878        172.92290000000000                0
   65.028287335964023        121.49710000000000                0
   61.325601720933925        342.08550000000002                0
   69.777566007222958        271.72370000000001                0
   18.361449932298051        128.86670000000001                0
   50.120346038353787        355.95150000000001                0
   127.07338880122255        347.68480000000000                1
   128.06585430453677        298.02130000000000                1
   109.19795347322686        17.583800000000000                1
   57.696848617933028        249.21530000000001                0
   42.137550727264603        107.05320000000000                0
   70.715903957622643        166.65199999999999                0
   51.774070614283531        273.70609999999999                0
   53.876005417516481        272.17000000000002                0
   87.951038960899425        202.55430000000001                0
   27.965954803081026        129.68049999999999                0
   43.033971181871010        142.76040000000000                0
